feature,coef,abs_coef
Stature,-101.87117325894205,101.87117325894205
pc26_pt,100.07549764064994,100.07549764064994
pc15_pt,74.15322335345772,74.15322335345772
pc19_pt,-72.68467980351512,72.68467980351512
pc37_pt,56.48550615886007,56.48550615886007
pc24_pt,-41.01393549477841,41.01393549477841
pc32_pt,36.576295426679025,36.576295426679025
pc22_pt,34.80493033621612,34.80493033621612
pc52_pt,-34.27327133823877,34.27327133823877
pc21_pt,-31.746959102853463,31.746959102853463
pc20_pt,-28.61019243393746,28.61019243393746
pc44_pt,-27.69194848117613,27.69194848117613
Weight,27.220270791766666,27.220270791766666
pc3_pt,-25.613398798824424,25.613398798824424
pc48_pt,-24.658897781084228,24.658897781084228
pc50_pt,-23.95349519118276,23.95349519118276
pc11_pt,23.62722404410055,23.62722404410055
pc41_pt,-23.191396761679382,23.191396761679382
pc10_pt,-21.476454672438276,21.476454672438276
pc60_pt,-21.44123350057216,21.44123350057216
pc25_pt,20.9964016829266,20.9964016829266
pc34_pt,-20.216774871418917,20.216774871418917
pc13_pt,17.782792762534868,17.782792762534868
pc43_pt,17.74014956514684,17.74014956514684
pc18_pt,-16.147798266889033,16.147798266889033
pc4_pt,-15.838289387957863,15.838289387957863
pc1_pt,-14.101115588850812,14.101115588850812
pc46_pt,-13.612903002955562,13.612903002955562
pc9_pt,-12.895471368937656,12.895471368937656
pc55_pt,12.500326388444709,12.500326388444709
pc33_pt,12.428075699301571,12.428075699301571
pc39_pt,12.406327680859055,12.406327680859055
pc53_pt,-11.216617288058739,11.216617288058739
pc58_pt,10.835986204409988,10.835986204409988
pc12_pt,9.98245740441353,9.98245740441353
pc27_pt,-9.285528515490086,9.285528515490086
pc7_pt,-9.096551983114804,9.096551983114804
pc45_pt,-8.828948462336522,8.828948462336522
pc30_pt,-8.770691531959132,8.770691531959132
pc31_pt,8.76066349958832,8.76066349958832
pc35_pt,-8.742368087426186,8.742368087426186
pc54_pt,-8.423849369387543,8.423849369387543
pc59_pt,-8.3677492835655,8.3677492835655
pc8_pt,-7.378189287743299,7.378189287743299
pc36_pt,6.32856015337222,6.32856015337222
pc29_pt,6.153081691626251,6.153081691626251
pc38_pt,-5.800505788329405,5.800505788329405
pc5_pt,-5.000075741664259,5.000075741664259
pc14_pt,4.72738240029106,4.72738240029106
pc16_pt,-4.625932832310362,4.625932832310362
pc28_pt,-4.598568927781358,4.598568927781358
pc51_pt,4.378095856945739,4.378095856945739
pc42_pt,4.30532648277894,4.30532648277894
pc6_pt,3.8342564742576086,3.8342564742576086
pc56_pt,3.659857139721063,3.659857139721063
pc57_pt,3.41873008871016,3.41873008871016
pc17_pt,3.392126690160813,3.392126690160813
pc40_pt,-2.548924797277912,2.548924797277912
pc49_pt,2.4080388725424906,2.4080388725424906
pc2_pt,1.855650883097859,1.855650883097859
pc23_pt,1.271876580103716,1.271876580103716
pc47_pt,0.43602079715675096,0.43602079715675096
