feature,coef,abs_coef
pc6_pt,431.94981590190565,431.94981590190565
Weight,-294.26419657149313,294.26419657149313
pc4_pt,172.39734766735037,172.39734766735037
pc56_pt,-155.59592848937976,155.59592848937976
pc15_pt,-147.48634431476927,147.48634431476927
Stature,135.3799899553378,135.3799899553378
pc13_pt,-128.63894168198854,128.63894168198854
pc7_pt,-128.26005542737926,128.26005542737926
pc32_pt,125.61309722329626,125.61309722329626
pc31_pt,-120.23561574939671,120.23561574939671
pc42_pt,119.94041038852332,119.94041038852332
pc16_pt,117.77409963461967,117.77409963461967
pc55_pt,-113.01651268878871,113.01651268878871
pc53_pt,106.78176582636182,106.78176582636182
pc12_pt,102.78908846761682,102.78908846761682
pc18_pt,98.65596193504122,98.65596193504122
pc26_pt,96.73418423679225,96.73418423679225
pc2_pt,-95.84478933416892,95.84478933416892
pc49_pt,-93.02844789442246,93.02844789442246
pc47_pt,92.38325186439054,92.38325186439054
pc22_pt,-86.10077017602859,86.10077017602859
pc50_pt,85.49125468221236,85.49125468221236
pc25_pt,-84.56268798463563,84.56268798463563
pc17_pt,80.55057003498895,80.55057003498895
pc51_pt,76.76050865989077,76.76050865989077
pc10_pt,-75.17627021420172,75.17627021420172
pc14_pt,-74.37628063611827,74.37628063611827
pc59_pt,-73.83150705496914,73.83150705496914
pc20_pt,72.55015268886751,72.55015268886751
pc1_pt,65.83954672517756,65.83954672517756
pc19_pt,62.36772055256113,62.36772055256113
pc30_pt,60.2384404978247,60.2384404978247
pc28_pt,-56.70727993364186,56.70727993364186
pc35_pt,-55.044098822639334,55.044098822639334
pc11_pt,-49.88506019975526,49.88506019975526
pc34_pt,49.19576418999787,49.19576418999787
pc60_pt,48.50987582409303,48.50987582409303
pc33_pt,46.791868482360734,46.791868482360734
pc8_pt,44.77965288277655,44.77965288277655
pc24_pt,41.70130410743102,41.70130410743102
pc46_pt,40.55343476190273,40.55343476190273
pc9_pt,-38.902761851018454,38.902761851018454
pc48_pt,34.4363204496952,34.4363204496952
pc54_pt,-33.42944359661126,33.42944359661126
pc38_pt,32.39757308934616,32.39757308934616
pc5_pt,-32.38958764867903,32.38958764867903
pc3_pt,-30.893580823157293,30.893580823157293
pc21_pt,30.715449648284856,30.715449648284856
pc29_pt,-27.648409929521556,27.648409929521556
pc36_pt,26.75271565694308,26.75271565694308
pc27_pt,26.226047851715602,26.226047851715602
pc43_pt,-23.426776131964676,23.426776131964676
pc41_pt,23.35581400499015,23.35581400499015
pc39_pt,-23.334018358276673,23.334018358276673
pc58_pt,-13.868793113544777,13.868793113544777
pc23_pt,-9.551100781753123,9.551100781753123
pc52_pt,-9.028151824853062,9.028151824853062
pc40_pt,8.791931511313672,8.791931511313672
pc57_pt,-8.489725155355886,8.489725155355886
pc44_pt,7.933911614512795,7.933911614512795
pc37_pt,-7.465583050328383,7.465583050328383
pc45_pt,-1.4537411331258123,1.4537411331258123
