feature,coef,abs_coef
Weight,1427.2587144224003,1427.2587144224003
Stature,-599.4772579324067,599.4772579324067
pc10_pt,101.83441018682281,101.83441018682281
pc2_pt,93.59477787448964,93.59477787448964
pc16_pt,-82.92950010025025,82.92950010025025
pc3_pt,-57.44684374149838,57.44684374149838
pc17_pt,-56.85579146454783,56.85579146454783
pc38_pt,51.726742417343786,51.726742417343786
pc19_pt,48.700559566330014,48.700559566330014
pc39_pt,47.608487217968325,47.608487217968325
pc50_pt,45.63288771814441,45.63288771814441
pc49_pt,-44.226739055741675,44.226739055741675
pc5_pt,44.06868491118651,44.06868491118651
pc1_pt,43.079403644147355,43.079403644147355
pc13_pt,-42.23342402025704,42.23342402025704
pc51_pt,-40.23706776583944,40.23706776583944
pc36_pt,-40.21991638145799,40.21991638145799
pc23_pt,38.446850904330745,38.446850904330745
pc7_pt,37.78532508818935,37.78532508818935
pc48_pt,34.6403929590614,34.6403929590614
pc18_pt,32.08095954153891,32.08095954153891
pc24_pt,30.23713416836914,30.23713416836914
pc44_pt,30.075436342536054,30.075436342536054
pc41_pt,29.4765801285349,29.4765801285349
pc37_pt,28.87048145166496,28.87048145166496
pc21_pt,27.817307560930544,27.817307560930544
pc34_pt,26.86337549164091,26.86337549164091
pc15_pt,-25.085014837389497,25.085014837389497
pc25_pt,-24.94448626172059,24.94448626172059
pc33_pt,24.020854715755526,24.020854715755526
pc42_pt,-22.856760245940315,22.856760245940315
pc56_pt,22.75770010791263,22.75770010791263
pc58_pt,21.302459923920846,21.302459923920846
pc6_pt,20.0367413805901,20.0367413805901
pc8_pt,19.51089769588071,19.51089769588071
pc20_pt,-19.403316020640172,19.403316020640172
pc32_pt,-19.11603016228887,19.11603016228887
pc9_pt,16.666496844437642,16.666496844437642
pc60_pt,16.45622007852306,16.45622007852306
pc30_pt,-13.94838316069835,13.94838316069835
pc40_pt,10.767518790575576,10.767518790575576
pc59_pt,-10.360775715998829,10.360775715998829
pc26_pt,-10.28491715002912,10.28491715002912
pc35_pt,10.22796924689616,10.22796924689616
pc11_pt,10.010636929048456,10.010636929048456
pc27_pt,9.58721486877731,9.58721486877731
pc43_pt,9.240474331835022,9.240474331835022
pc12_pt,-8.359336041618409,8.359336041618409
pc28_pt,-6.9401091571317295,6.9401091571317295
pc53_pt,-6.207498969966421,6.207498969966421
pc54_pt,-6.147764247479278,6.147764247479278
pc46_pt,-6.062618850154768,6.062618850154768
pc4_pt,-5.120629292325012,5.120629292325012
pc29_pt,4.1527381709297035,4.1527381709297035
pc55_pt,-3.930660166946586,3.930660166946586
pc57_pt,-3.6799447074102876,3.6799447074102876
pc31_pt,3.5912939914267654,3.5912939914267654
pc45_pt,3.4516380052765365,3.4516380052765365
pc52_pt,3.0729143379132107,3.0729143379132107
pc22_pt,1.6224463629161883,1.6224463629161883
pc47_pt,1.3103811728679646,1.3103811728679646
pc14_pt,-0.8288918908199931,0.8288918908199931
