feature,coef,abs_coef
pc41_pt,56.70742806792569,56.70742806792569
Stature,-53.95668931344781,53.95668931344781
pc36_pt,52.73356987095256,52.73356987095256
pc18_pt,-42.31295394668729,42.31295394668729
pc43_pt,-42.095951655323,42.095951655323
Weight,37.95277968837906,37.95277968837906
pc35_pt,-33.05953809245842,33.05953809245842
pc40_pt,30.796040834758376,30.796040834758376
pc48_pt,28.744618341467355,28.744618341467355
pc26_pt,28.380428269231082,28.380428269231082
pc47_pt,-25.01871833972713,25.01871833972713
pc50_pt,22.68449731059365,22.68449731059365
pc49_pt,-21.186091658997736,21.186091658997736
pc21_pt,18.684842316565547,18.684842316565547
pc22_pt,-17.823680667221108,17.823680667221108
pc19_pt,17.265867152440805,17.265867152440805
pc42_pt,-15.40930054109481,15.40930054109481
pc3_pt,-15.340365057682659,15.340365057682659
pc7_pt,15.045433929976435,15.045433929976435
pc5_pt,-14.45609320145682,14.45609320145682
pc44_pt,13.841068393017236,13.841068393017236
pc15_pt,-13.501203161458761,13.501203161458761
pc17_pt,-13.351905652884117,13.351905652884117
pc32_pt,-13.028306775392833,13.028306775392833
pc12_pt,13.004761016072782,13.004761016072782
pc34_pt,12.93008044880417,12.93008044880417
pc31_pt,12.089094496282252,12.089094496282252
pc58_pt,11.967397408956973,11.967397408956973
pc56_pt,-11.841821500922034,11.841821500922034
pc52_pt,-11.155883024729338,11.155883024729338
pc39_pt,10.203362289830444,10.203362289830444
pc29_pt,-10.146261336086749,10.146261336086749
pc51_pt,-9.365124423100593,9.365124423100593
pc20_pt,8.932588108813354,8.932588108813354
pc25_pt,-8.916920565334687,8.916920565334687
pc2_pt,8.465735722151848,8.465735722151848
pc28_pt,8.136898192982018,8.136898192982018
pc46_pt,-8.007313347401729,8.007313347401729
pc37_pt,7.816525823554652,7.816525823554652
pc30_pt,7.387462340548532,7.387462340548532
pc14_pt,-7.028212595407557,7.028212595407557
pc59_pt,-6.9296480568119385,6.9296480568119385
pc27_pt,6.837743116338492,6.837743116338492
pc38_pt,6.7038632768827435,6.7038632768827435
pc57_pt,-6.2206903510777085,6.2206903510777085
pc1_pt,6.103138510182529,6.103138510182529
pc10_pt,-6.043744715608296,6.043744715608296
pc16_pt,4.70337348583906,4.70337348583906
pc6_pt,-4.181101157837141,4.181101157837141
pc55_pt,4.132425966818377,4.132425966818377
pc45_pt,-3.9458547928057723,3.9458547928057723
pc13_pt,3.8370048427874632,3.8370048427874632
pc24_pt,-3.8108158328718305,3.8108158328718305
pc9_pt,3.588746828281386,3.588746828281386
pc33_pt,3.0393114855382937,3.0393114855382937
pc23_pt,2.9263792159616857,2.9263792159616857
pc8_pt,2.4179915341752456,2.4179915341752456
pc4_pt,1.858924784859565,1.858924784859565
pc53_pt,-1.6185810204333608,1.6185810204333608
pc11_pt,0.981895922298921,0.981895922298921
pc54_pt,-0.6761725116748086,0.6761725116748086
pc60_pt,-0.47304878582441734,0.47304878582441734
