feature,coef,abs_coef
Weight,78.58712776445417,78.58712776445417
pc31_pt,74.87978943997618,74.87978943997618
pc56_pt,-52.462307260913356,52.462307260913356
pc36_pt,42.63444537841462,42.63444537841462
pc52_pt,-34.88722633425312,34.88722633425312
pc50_pt,34.59293996221196,34.59293996221196
pc23_pt,-33.38936325569515,33.38936325569515
pc41_pt,30.566419827807646,30.566419827807646
pc37_pt,29.953449865240728,29.953449865240728
pc16_pt,27.771218795635566,27.771218795635566
pc35_pt,-27.413860174111928,27.413860174111928
pc4_pt,27.409948411398595,27.409948411398595
pc19_pt,27.386029319252746,27.386029319252746
pc2_pt,-26.562024797550507,26.562024797550507
pc43_pt,-25.003252002429,25.003252002429
pc15_pt,-24.5514488634972,24.5514488634972
pc54_pt,24.34937967225232,24.34937967225232
pc9_pt,-22.240782294428367,22.240782294428367
pc24_pt,21.288710868549217,21.288710868549217
pc27_pt,-20.347568897124738,20.347568897124738
pc32_pt,20.151390109656074,20.151390109656074
pc38_pt,19.661323055239514,19.661323055239514
pc18_pt,-18.1727205481804,18.1727205481804
pc17_pt,-17.962092420260184,17.962092420260184
pc44_pt,17.467751806732796,17.467751806732796
pc22_pt,-16.88619344630916,16.88619344630916
pc40_pt,-15.084321187646806,15.084321187646806
pc7_pt,-14.250016751891012,14.250016751891012
pc29_pt,-13.980167684095173,13.980167684095173
pc11_pt,-13.368385125466702,13.368385125466702
pc30_pt,-12.768948179893181,12.768948179893181
pc26_pt,12.534281249384312,12.534281249384312
pc13_pt,-12.521861640750151,12.521861640750151
pc10_pt,-12.428928922738509,12.428928922738509
pc46_pt,12.264115760976633,12.264115760976633
pc42_pt,-11.84504777447992,11.84504777447992
pc57_pt,-11.247458337739143,11.247458337739143
pc8_pt,11.148478440984798,11.148478440984798
pc12_pt,11.135065631285595,11.135065631285595
pc47_pt,10.647406103340876,10.647406103340876
pc48_pt,-10.475355553461808,10.475355553461808
pc21_pt,10.286785552032946,10.286785552032946
pc51_pt,9.479662407976761,9.479662407976761
pc14_pt,-9.085359148545919,9.085359148545919
pc1_pt,8.657128226946762,8.657128226946762
pc5_pt,8.209176804396572,8.209176804396572
pc53_pt,-7.937594402863282,7.937594402863282
pc55_pt,-7.52910139788717,7.52910139788717
pc20_pt,-6.648488519457475,6.648488519457475
pc6_pt,-6.38175247263419,6.38175247263419
pc25_pt,-6.183636626579278,6.183636626579278
pc60_pt,5.505227857663476,5.505227857663476
pc28_pt,5.461038302778642,5.461038302778642
pc49_pt,4.367090749997269,4.367090749997269
pc59_pt,2.7101582678996916,2.7101582678996916
pc3_pt,2.2811838511657343,2.2811838511657343
pc58_pt,-1.7019048562342332,1.7019048562342332
Stature,-1.4447980841737287,1.4447980841737287
pc45_pt,-1.0530386234704845,1.0530386234704845
pc33_pt,-0.8075079337883937,0.8075079337883937
pc34_pt,-0.7482028389295308,0.7482028389295308
pc39_pt,-0.3601214234098956,0.3601214234098956
