feature,coef,abs_coef
pc59_pt,39.273269169902704,39.273269169902704
pc32_pt,-23.496915165027918,23.496915165027918
pc36_pt,22.562452712835864,22.562452712835864
pc22_pt,22.40576750209663,22.40576750209663
pc57_pt,-20.93420141625425,20.93420141625425
pc12_pt,-16.03076315502505,16.03076315502505
pc4_pt,15.944588300283494,15.944588300283494
pc5_pt,15.509092207951593,15.509092207951593
pc24_pt,15.458933266161758,15.458933266161758
pc3_pt,-14.943996410137887,14.943996410137887
pc44_pt,-13.543452031554375,13.543452031554375
pc13_pt,12.824862364344918,12.824862364344918
pc31_pt,12.204746737614014,12.204746737614014
pc20_pt,12.156064751475553,12.156064751475553
pc30_pt,-12.10876980000505,12.10876980000505
pc35_pt,-12.092904998003323,12.092904998003323
pc8_pt,12.05039239194095,12.05039239194095
pc2_pt,-10.890754287674485,10.890754287674485
pc26_pt,10.7991830350299,10.7991830350299
Stature,-10.70197161367058,10.70197161367058
pc52_pt,10.680562386817908,10.680562386817908
pc23_pt,-9.949013527842435,9.949013527842435
pc33_pt,-9.722070703580393,9.722070703580393
pc14_pt,-9.565499974275285,9.565499974275285
pc43_pt,9.30519025327761,9.30519025327761
pc47_pt,-9.168906687780488,9.168906687780488
pc58_pt,8.688292841415274,8.688292841415274
pc17_pt,7.5341686292615675,7.5341686292615675
pc21_pt,-6.910671154482804,6.910671154482804
pc11_pt,6.679378963354608,6.679378963354608
pc38_pt,6.615106622697618,6.615106622697618
pc15_pt,6.308238055259752,6.308238055259752
pc55_pt,-6.121653678362218,6.121653678362218
pc18_pt,5.6645982614516885,5.6645982614516885
pc56_pt,4.932316848122612,4.932316848122612
pc25_pt,-4.67387743199235,4.67387743199235
pc39_pt,-4.493443255336231,4.493443255336231
pc19_pt,-4.4853413982217605,4.4853413982217605
pc48_pt,-4.243523791092344,4.243523791092344
pc6_pt,-4.078510124538869,4.078510124538869
pc51_pt,4.043907062539575,4.043907062539575
pc40_pt,3.877334035736349,3.877334035736349
pc10_pt,3.629712717637084,3.629712717637084
pc16_pt,-3.5049455650179526,3.5049455650179526
pc53_pt,3.320156516563535,3.320156516563535
pc7_pt,3.0578994535172845,3.0578994535172845
pc9_pt,2.728959049911463,2.728959049911463
pc29_pt,2.613279992810676,2.613279992810676
pc1_pt,-2.3494320715109027,2.3494320715109027
pc50_pt,-2.3443636874504943,2.3443636874504943
pc27_pt,2.303423536626232,2.303423536626232
pc42_pt,-1.7605508013846791,1.7605508013846791
pc60_pt,1.5539820800836437,1.5539820800836437
pc46_pt,-1.3682168368400363,1.3682168368400363
pc37_pt,1.3581857619784616,1.3581857619784616
pc45_pt,0.9761720700604865,0.9761720700604865
pc28_pt,-0.8194894769543105,0.8194894769543105
Weight,-0.684217693636841,0.684217693636841
pc49_pt,-0.6447563271019363,0.6447563271019363
pc54_pt,0.469946744183798,0.469946744183798
pc34_pt,-0.42809927096083206,0.42809927096083206
pc41_pt,-0.3503679883015001,0.3503679883015001
