feature,coef,abs_coef
Weight,49.64777924262027,49.64777924262027
pc60_pt,29.468769734646113,29.468769734646113
pc44_pt,-11.296923835771116,11.296923835771116
Stature,-9.639249888212873,9.639249888212873
pc19_pt,-9.573209873842798,9.573209873842798
pc49_pt,9.573200683690057,9.573200683690057
pc12_pt,9.033419213244354,9.033419213244354
pc26_pt,8.799500200545625,8.799500200545625
pc10_pt,-8.133639114637086,8.133639114637086
pc21_pt,-7.534330304699673,7.534330304699673
pc11_pt,-6.757097946235034,6.757097946235034
pc34_pt,-6.743658299652279,6.743658299652279
pc59_pt,-6.53830625296122,6.53830625296122
pc27_pt,6.255284747378873,6.255284747378873
pc41_pt,6.20312296601265,6.20312296601265
pc17_pt,-6.201656110101997,6.201656110101997
pc51_pt,6.059360358118157,6.059360358118157
pc45_pt,5.577984071814225,5.577984071814225
pc54_pt,5.318725292755176,5.318725292755176
pc22_pt,-5.2817168439139754,5.2817168439139754
pc8_pt,4.85004470383069,4.85004470383069
pc20_pt,-4.5496769761293345,4.5496769761293345
pc50_pt,4.468838559466087,4.468838559466087
pc9_pt,-4.457124712628212,4.457124712628212
pc31_pt,4.389054508185107,4.389054508185107
pc6_pt,-4.058623228625883,4.058623228625883
pc42_pt,3.6181523386952534,3.6181523386952534
pc15_pt,-3.51149550021798,3.51149550021798
pc43_pt,-3.4119275042588413,3.4119275042588413
pc32_pt,3.346156875643905,3.346156875643905
pc29_pt,3.33988948306693,3.33988948306693
pc14_pt,3.325143443156666,3.325143443156666
pc18_pt,-3.3251042567570357,3.3251042567570357
pc40_pt,-3.1712425451625457,3.1712425451625457
pc23_pt,-3.127928410797474,3.127928410797474
pc46_pt,3.08279903374521,3.08279903374521
pc37_pt,3.046303218103403,3.046303218103403
pc24_pt,-2.9392687070537082,2.9392687070537082
pc25_pt,2.8509153725833056,2.8509153725833056
pc2_pt,2.4514744302207645,2.4514744302207645
pc33_pt,2.3250048639217393,2.3250048639217393
pc47_pt,2.292169601269692,2.292169601269692
pc53_pt,2.208911443026651,2.208911443026651
pc48_pt,-2.107213262628981,2.107213262628981
pc28_pt,2.106991464800731,2.106991464800731
pc5_pt,1.9827331386579614,1.9827331386579614
pc39_pt,1.7684553792056912,1.7684553792056912
pc55_pt,1.7684497161251422,1.7684497161251422
pc58_pt,-1.484208960955118,1.484208960955118
pc7_pt,-1.2433123679788554,1.2433123679788554
pc13_pt,-1.1677044398411125,1.1677044398411125
pc56_pt,-0.9483351532946445,0.9483351532946445
pc57_pt,-0.8077853227363914,0.8077853227363914
pc3_pt,0.7777508993858258,0.7777508993858258
pc35_pt,-0.6017139651870257,0.6017139651870257
pc36_pt,-0.4726023296398826,0.4726023296398826
pc30_pt,0.4475030377992424,0.4475030377992424
pc38_pt,-0.25406252585716604,0.25406252585716604
pc52_pt,-0.22364565812816636,0.22364565812816636
pc16_pt,0.14646258870543835,0.14646258870543835
pc1_pt,0.12987426311522654,0.12987426311522654
pc4_pt,-0.1084833750407599,0.1084833750407599
