feature,coef,abs_coef
Weight,-82.6974523238384,82.6974523238384
pc32_pt,62.987621442955394,62.987621442955394
pc43_pt,37.05597587051867,37.05597587051867
pc18_pt,32.65834278039845,32.65834278039845
pc16_pt,-31.659684179987213,31.659684179987213
pc28_pt,-29.78975307036434,29.78975307036434
pc14_pt,29.34873564011839,29.34873564011839
pc51_pt,-28.890625677727275,28.890625677727275
pc6_pt,-28.16134320293068,28.16134320293068
pc15_pt,-26.875152853538186,26.875152853538186
pc5_pt,-24.246832624956422,24.246832624956422
pc34_pt,-23.971960934809502,23.971960934809502
pc3_pt,-23.855119271049,23.855119271049
pc37_pt,-22.747871426503572,22.747871426503572
pc47_pt,-22.366075247568315,22.366075247568315
pc39_pt,21.51095571217051,21.51095571217051
pc44_pt,-21.03336705526432,21.03336705526432
pc27_pt,-20.889788265843766,20.889788265843766
pc19_pt,-20.55575104711835,20.55575104711835
pc26_pt,-19.234650098818307,19.234650098818307
pc60_pt,18.00072483956291,18.00072483956291
pc57_pt,-17.68622797505593,17.68622797505593
pc41_pt,-16.65929128146686,16.65929128146686
pc21_pt,16.58147915661308,16.58147915661308
pc46_pt,-15.845245258494945,15.845245258494945
pc24_pt,-15.594502892037363,15.594502892037363
pc50_pt,13.404086164719732,13.404086164719732
pc40_pt,13.275116999922039,13.275116999922039
pc23_pt,-11.591114649405565,11.591114649405565
pc8_pt,11.567964442491364,11.567964442491364
pc11_pt,-11.34709517675673,11.34709517675673
pc55_pt,11.039564353985387,11.039564353985387
pc7_pt,-11.012741231902467,11.012741231902467
pc4_pt,10.954958129955324,10.954958129955324
pc53_pt,-10.104999305295726,10.104999305295726
pc13_pt,9.9847401317086,9.9847401317086
pc9_pt,-9.269768242445243,9.269768242445243
pc31_pt,-9.085339016704895,9.085339016704895
pc33_pt,7.5008207709464765,7.5008207709464765
pc1_pt,6.251959389174245,6.251959389174245
pc35_pt,6.100986750491991,6.100986750491991
pc12_pt,5.998934663387736,5.998934663387736
pc2_pt,-5.757548348963607,5.757548348963607
pc36_pt,5.669104794924956,5.669104794924956
pc54_pt,5.60157210737209,5.60157210737209
pc20_pt,-5.435480061915781,5.435480061915781
pc56_pt,-5.398101660683005,5.398101660683005
pc10_pt,-4.8171725667769785,4.8171725667769785
pc49_pt,4.245676416041866,4.245676416041866
pc45_pt,-3.707320354021017,3.707320354021017
pc38_pt,-2.6984663362320522,2.6984663362320522
pc52_pt,-2.505198691321489,2.505198691321489
pc25_pt,-2.1918076933614223,2.1918076933614223
Stature,2.0279072203987383,2.0279072203987383
pc17_pt,1.99654830789977,1.99654830789977
pc58_pt,-1.7629871465071676,1.7629871465071676
pc48_pt,-1.732100009215335,1.732100009215335
pc59_pt,1.6515597229079522,1.6515597229079522
pc42_pt,1.647864991593859,1.647864991593859
pc29_pt,-1.5535188233195352,1.5535188233195352
pc22_pt,-0.900912331404964,0.900912331404964
pc30_pt,-0.6598700826156484,0.6598700826156484
