feature,coef,abs_coef
Weight,138.61160181319974,138.61160181319974
pc44_pt,74.83685236530151,74.83685236530151
pc15_pt,73.48516552175397,73.48516552175397
pc16_pt,72.43787472369337,72.43787472369337
pc43_pt,-68.08841131367392,68.08841131367392
pc8_pt,-65.2082305874359,65.2082305874359
pc48_pt,-62.61316257157049,62.61316257157049
pc54_pt,58.839202719400426,58.839202719400426
pc28_pt,56.237616737860925,56.237616737860925
pc6_pt,55.13652548359454,55.13652548359454
pc14_pt,-54.28946339861222,54.28946339861222
pc17_pt,51.20485543247951,51.20485543247951
pc58_pt,47.19800617833429,47.19800617833429
pc39_pt,-46.564682703279324,46.564682703279324
pc29_pt,44.81359698267751,44.81359698267751
pc52_pt,-44.02196063158421,44.02196063158421
Stature,-43.55014020441295,43.55014020441295
pc11_pt,41.29220107034997,41.29220107034997
pc30_pt,38.28136407959757,38.28136407959757
pc42_pt,37.48132099999617,37.48132099999617
pc32_pt,-37.16086020735719,37.16086020735719
pc59_pt,-36.81817437614357,36.81817437614357
pc22_pt,-33.79897924499398,33.79897924499398
pc26_pt,31.76701131708698,31.76701131708698
pc19_pt,31.610771838645533,31.610771838645533
pc25_pt,29.977641208244435,29.977641208244435
pc7_pt,-29.49954968809286,29.49954968809286
pc27_pt,29.43473093639879,29.43473093639879
pc24_pt,-28.46203823652233,28.46203823652233
pc1_pt,-27.50495850595508,27.50495850595508
pc56_pt,-24.927973871066,24.927973871066
pc57_pt,23.02418033795704,23.02418033795704
pc31_pt,22.574786398876917,22.574786398876917
pc4_pt,22.517483675226654,22.517483675226654
pc9_pt,-21.730500909836287,21.730500909836287
pc34_pt,-21.35378057168592,21.35378057168592
pc46_pt,20.829730954903855,20.829730954903855
pc37_pt,20.597426043379304,20.597426043379304
pc38_pt,19.053041197852433,19.053041197852433
pc53_pt,17.541914658662503,17.541914658662503
pc23_pt,13.804192405470358,13.804192405470358
pc60_pt,13.42188309504516,13.42188309504516
pc55_pt,-12.12111427495811,12.12111427495811
pc13_pt,10.877680372871206,10.877680372871206
pc49_pt,10.564397292281964,10.564397292281964
pc33_pt,-10.067492451365641,10.067492451365641
pc5_pt,-8.52066897206731,8.52066897206731
pc12_pt,-7.983350328667059,7.983350328667059
pc45_pt,6.406543829094987,6.406543829094987
pc10_pt,-6.395728498416727,6.395728498416727
pc47_pt,-6.04766776864961,6.04766776864961
pc41_pt,5.794617653250738,5.794617653250738
pc21_pt,5.635667653709257,5.635667653709257
pc36_pt,5.610213374835179,5.610213374835179
pc18_pt,4.5030731501223125,4.5030731501223125
pc20_pt,4.5004558411248725,4.5004558411248725
pc50_pt,-3.6859195973857832,3.6859195973857832
pc40_pt,-2.706636939127007,2.706636939127007
pc2_pt,2.5904490733747587,2.5904490733747587
pc51_pt,-2.063265615250258,2.063265615250258
pc3_pt,-1.8088765473175747,1.8088765473175747
pc35_pt,-1.4375102501580332,1.4375102501580332
