feature,coef,abs_coef
pc18_pt,175.25290822191235,175.25290822191235
pc19_pt,50.26621094916284,50.26621094916284
Stature,-46.366440291337156,46.366440291337156
pc21_pt,44.35134847241239,44.35134847241239
pc44_pt,43.99060741485624,43.99060741485624
pc33_pt,42.3324508336356,42.3324508336356
pc25_pt,-38.35485574575669,38.35485574575669
pc28_pt,-36.035951709863625,36.035951709863625
pc7_pt,-35.67898120591833,35.67898120591833
pc14_pt,-34.934424875528556,34.934424875528556
pc5_pt,-33.413130227195204,33.413130227195204
pc27_pt,-33.3432947757748,33.3432947757748
pc37_pt,-32.88577725135222,32.88577725135222
pc24_pt,32.85651236099201,32.85651236099201
pc1_pt,31.337406174834882,31.337406174834882
pc49_pt,30.887869568312873,30.887869568312873
pc52_pt,-30.626171581578674,30.626171581578674
pc55_pt,30.09637025931817,30.09637025931817
pc38_pt,-27.491453894264858,27.491453894264858
pc2_pt,-26.979546405531217,26.979546405531217
Weight,26.930879684208897,26.930879684208897
pc54_pt,23.410868557084658,23.410868557084658
pc4_pt,23.151602840561715,23.151602840561715
pc23_pt,22.96880533014961,22.96880533014961
pc30_pt,-22.894542364251596,22.894542364251596
pc12_pt,22.325413620105554,22.325413620105554
pc42_pt,20.785856308667444,20.785856308667444
pc32_pt,19.82144470718482,19.82144470718482
pc15_pt,-19.092376979733235,19.092376979733235
pc47_pt,19.036253561469948,19.036253561469948
pc26_pt,-18.153948711723164,18.153948711723164
pc53_pt,-16.87775860177016,16.87775860177016
pc3_pt,-15.242906767022468,15.242906767022468
pc59_pt,14.28995600509713,14.28995600509713
pc57_pt,13.24700529056379,13.24700529056379
pc40_pt,12.815903304739319,12.815903304739319
pc31_pt,11.764241800412353,11.764241800412353
pc39_pt,-11.35118893335033,11.35118893335033
pc51_pt,-10.51640947338761,10.51640947338761
pc35_pt,-9.775899190304276,9.775899190304276
pc48_pt,9.008448184857986,9.008448184857986
pc13_pt,-8.8286237363872,8.8286237363872
pc16_pt,8.564231993289624,8.564231993289624
pc50_pt,8.522734588791831,8.522734588791831
pc56_pt,-8.34700422910783,8.34700422910783
pc36_pt,8.217831980979872,8.217831980979872
pc46_pt,-8.197759030148097,8.197759030148097
pc17_pt,8.046026807328712,8.046026807328712
pc60_pt,-7.999671271431351,7.999671271431351
pc29_pt,-7.963524319613564,7.963524319613564
pc10_pt,-7.191599235980341,7.191599235980341
pc34_pt,-6.683861484690692,6.683861484690692
pc6_pt,4.908947354268383,4.908947354268383
pc8_pt,-4.894658255746023,4.894658255746023
pc45_pt,-4.499555168236405,4.499555168236405
pc22_pt,4.406692512711063,4.406692512711063
pc9_pt,3.3490836114092435,3.3490836114092435
pc58_pt,3.1388568202943077,3.1388568202943077
pc43_pt,-1.5000973029285656,1.5000973029285656
pc41_pt,1.0868383070285976,1.0868383070285976
pc20_pt,-0.6262938837579306,0.6262938837579306
pc11_pt,-0.3744482503030954,0.3744482503030954
