feature,coef,abs_coef
Weight,-64.5280811119797,64.5280811119797
Stature,58.390965281707594,58.390965281707594
pc55_pt,57.621009199225924,57.621009199225924
pc34_pt,31.76761985520443,31.76761985520443
pc45_pt,-29.984496751564848,29.984496751564848
pc12_pt,-29.511702231380756,29.511702231380756
pc33_pt,-27.73029961947289,27.73029961947289
pc43_pt,25.036854931701455,25.036854931701455
pc38_pt,24.578444193179685,24.578444193179685
pc7_pt,24.529228172224773,24.529228172224773
pc17_pt,-23.659135565158614,23.659135565158614
pc8_pt,21.022211298304136,21.022211298304136
pc37_pt,20.373640987758254,20.373640987758254
pc49_pt,-20.233777676174093,20.233777676174093
pc2_pt,-18.695260846612943,18.695260846612943
pc27_pt,-18.60883419749797,18.60883419749797
pc9_pt,17.360434724083333,17.360434724083333
pc25_pt,-15.62691431942009,15.62691431942009
pc16_pt,-15.296113525400816,15.296113525400816
pc53_pt,-15.203806241783088,15.203806241783088
pc60_pt,-14.76839461639511,14.76839461639511
pc51_pt,-14.090988212162197,14.090988212162197
pc58_pt,-13.284264011297568,13.284264011297568
pc52_pt,12.664915874649763,12.664915874649763
pc20_pt,-12.196967066297951,12.196967066297951
pc42_pt,-12.021000846361948,12.021000846361948
pc29_pt,11.084528428540274,11.084528428540274
pc47_pt,10.83455956755571,10.83455956755571
pc3_pt,-10.552262122028694,10.552262122028694
pc54_pt,10.532011697004956,10.532011697004956
pc41_pt,-10.464584796763232,10.464584796763232
pc50_pt,-10.404153087993253,10.404153087993253
pc32_pt,10.101694225512146,10.101694225512146
pc39_pt,9.491167498368617,9.491167498368617
pc40_pt,-9.24399096618251,9.24399096618251
pc5_pt,8.071012753129214,8.071012753129214
pc14_pt,8.001805633417568,8.001805633417568
pc18_pt,-7.732609698701374,7.732609698701374
pc13_pt,7.656505154593655,7.656505154593655
pc24_pt,7.591037328631415,7.591037328631415
pc4_pt,-7.3525936322557035,7.3525936322557035
pc46_pt,7.272945076240665,7.272945076240665
pc22_pt,-7.086016280467764,7.086016280467764
pc28_pt,7.036989285282687,7.036989285282687
pc19_pt,6.821076955901158,6.821076955901158
pc11_pt,-6.596822217291212,6.596822217291212
pc6_pt,6.2530400350908435,6.2530400350908435
pc10_pt,6.2189622558419275,6.2189622558419275
pc26_pt,-5.6438989597736064,5.6438989597736064
pc48_pt,5.307578698441884,5.307578698441884
pc21_pt,5.1755142805097645,5.1755142805097645
pc1_pt,5.063800415620754,5.063800415620754
pc44_pt,-4.950273937421675,4.950273937421675
pc31_pt,-4.367448000727554,4.367448000727554
pc15_pt,-3.433878880881283,3.433878880881283
pc35_pt,-3.1790560390683367,3.1790560390683367
pc23_pt,-2.995206520200179,2.995206520200179
pc56_pt,1.3525069032684218,1.3525069032684218
pc36_pt,0.900095316842105,0.900095316842105
pc59_pt,0.7673590518949107,0.7673590518949107
pc30_pt,0.5461539327635764,0.5461539327635764
pc57_pt,0.48130012778767256,0.48130012778767256
