feature,coef,abs_coef
pc20_pt,151.9181006234255,151.9181006234255
Weight,-89.42402810332403,89.42402810332403
pc6_pt,-63.986689438992755,63.986689438992755
pc19_pt,61.21917769571798,61.21917769571798
Stature,54.33489572034438,54.33489572034438
pc9_pt,51.74516147051217,51.74516147051217
pc45_pt,44.510756991447316,44.510756991447316
pc3_pt,-43.867216385397235,43.867216385397235
pc16_pt,43.54292298298175,43.54292298298175
pc44_pt,42.04026582234158,42.04026582234158
pc18_pt,-41.13980381554649,41.13980381554649
pc28_pt,39.59644118038072,39.59644118038072
pc17_pt,39.51220661458391,39.51220661458391
pc27_pt,-36.50976401796886,36.50976401796886
pc50_pt,34.53714802449409,34.53714802449409
pc11_pt,-34.13643146620887,34.13643146620887
pc37_pt,-33.266752537167214,33.266752537167214
pc21_pt,-32.84005114294577,32.84005114294577
pc40_pt,32.54097113348821,32.54097113348821
pc4_pt,-31.842873382089326,31.842873382089326
pc38_pt,28.984112589127875,28.984112589127875
pc23_pt,26.876681023798973,26.876681023798973
pc12_pt,-25.972258517767603,25.972258517767603
pc26_pt,24.937044415787998,24.937044415787998
pc46_pt,-24.686671595642885,24.686671595642885
pc24_pt,24.227317611512184,24.227317611512184
pc51_pt,24.135704712076624,24.135704712076624
pc2_pt,-23.2415819700162,23.2415819700162
pc35_pt,19.92625633946285,19.92625633946285
pc30_pt,19.512617822380168,19.512617822380168
pc32_pt,-18.309240156622096,18.309240156622096
pc57_pt,-18.132245016157267,18.132245016157267
pc55_pt,-17.24413381473449,17.24413381473449
pc56_pt,17.17136804200219,17.17136804200219
pc53_pt,16.98865182015816,16.98865182015816
pc58_pt,16.065192568456144,16.065192568456144
pc25_pt,15.325512202831778,15.325512202831778
pc10_pt,13.987226419704827,13.987226419704827
pc8_pt,13.909034098666126,13.909034098666126
pc33_pt,-13.819813815077817,13.819813815077817
pc47_pt,13.784169191033751,13.784169191033751
pc15_pt,13.023367486157898,13.023367486157898
pc5_pt,12.977563041261899,12.977563041261899
pc22_pt,-12.487867306477492,12.487867306477492
pc49_pt,-12.086712617841911,12.086712617841911
pc43_pt,-10.633654607922853,10.633654607922853
pc42_pt,-9.942028344033963,9.942028344033963
pc7_pt,-9.490137039092621,9.490137039092621
pc54_pt,-9.319826471828778,9.319826471828778
pc1_pt,8.485648197929624,8.485648197929624
pc60_pt,8.417927252463972,8.417927252463972
pc52_pt,8.141897790239748,8.141897790239748
pc13_pt,-7.947668875607565,7.947668875607565
pc39_pt,-6.232486022839882,6.232486022839882
pc29_pt,-4.555718910174192,4.555718910174192
pc14_pt,-4.095473221864635,4.095473221864635
pc31_pt,-3.7197979240944874,3.7197979240944874
pc41_pt,3.701573959447322,3.701573959447322
pc48_pt,-2.6805076611805156,2.6805076611805156
pc34_pt,2.628953018400203,2.628953018400203
pc36_pt,2.029880303097453,2.029880303097453
pc59_pt,0.6837020539465096,0.6837020539465096
