feature,coef,abs_coef
Weight,-94.68298713266086,94.68298713266086
Stature,87.4009277414168,87.4009277414168
pc31_pt,87.35847902068805,87.35847902068805
pc35_pt,-54.76054684342385,54.76054684342385
pc25_pt,45.865249017761386,45.865249017761386
pc51_pt,42.19591877744088,42.19591877744088
pc28_pt,29.9689214707487,29.9689214707487
pc44_pt,29.84500402604064,29.84500402604064
pc8_pt,-29.363915224294058,29.363915224294058
pc16_pt,29.159294824296307,29.159294824296307
pc23_pt,29.130595703797994,29.130595703797994
pc6_pt,27.43512915857571,27.43512915857571
pc20_pt,24.00586843813256,24.00586843813256
pc9_pt,-23.104081799993015,23.104081799993015
pc39_pt,-23.032772123077073,23.032772123077073
pc14_pt,-22.309258739299505,22.309258739299505
pc3_pt,-22.211993515447578,22.211993515447578
pc22_pt,-21.874078081449852,21.874078081449852
pc18_pt,-19.186782359883576,19.186782359883576
pc43_pt,-18.067602126433208,18.067602126433208
pc24_pt,16.684847021148702,16.684847021148702
pc11_pt,15.916662382699592,15.916662382699592
pc52_pt,-15.90165696193439,15.90165696193439
pc32_pt,-15.677933278213633,15.677933278213633
pc21_pt,15.568375659895764,15.568375659895764
pc58_pt,15.010525403777837,15.010525403777837
pc56_pt,14.659818976699034,14.659818976699034
pc54_pt,14.483775813290814,14.483775813290814
pc53_pt,-14.443270351221038,14.443270351221038
pc12_pt,-14.401486058558353,14.401486058558353
pc36_pt,-14.08769515970217,14.08769515970217
pc55_pt,-13.00543164487448,13.00543164487448
pc57_pt,12.412819322012153,12.412819322012153
pc50_pt,-12.356882471000112,12.356882471000112
pc7_pt,-12.300061114083933,12.300061114083933
pc38_pt,-11.251429723802621,11.251429723802621
pc47_pt,10.822909682492549,10.822909682492549
pc48_pt,10.238533537152598,10.238533537152598
pc59_pt,9.79371922639824,9.79371922639824
pc41_pt,-9.740271314640303,9.740271314640303
pc46_pt,-9.124949453178434,9.124949453178434
pc33_pt,8.671968711964876,8.671968711964876
pc1_pt,-8.645163967161658,8.645163967161658
pc37_pt,8.007887813502077,8.007887813502077
pc10_pt,-7.57165697757269,7.57165697757269
pc19_pt,7.028075140886166,7.028075140886166
pc30_pt,6.871853239067292,6.871853239067292
pc60_pt,5.819414356545614,5.819414356545614
pc2_pt,-5.69435066192151,5.69435066192151
pc26_pt,-4.8479784772568575,4.8479784772568575
pc13_pt,-4.415836986547802,4.415836986547802
pc29_pt,-4.381359332933245,4.381359332933245
pc49_pt,4.343616497010204,4.343616497010204
pc40_pt,4.215628230211123,4.215628230211123
pc34_pt,3.4475282200417676,3.4475282200417676
pc27_pt,3.3187861770286466,3.3187861770286466
pc17_pt,-3.203131835413568,3.203131835413568
pc42_pt,-2.9352083902663573,2.9352083902663573
pc5_pt,1.92444969850262,1.92444969850262
pc4_pt,-0.39119044154504123,0.39119044154504123
pc15_pt,0.37156519020934947,0.37156519020934947
pc45_pt,0.09285216792058784,0.09285216792058784
