feature,coef,abs_coef
Weight,571.6468712477058,571.6468712477058
pc5_pt,350.5368460239595,350.5368460239595
pc6_pt,167.001907094609,167.001907094609
pc8_pt,79.56863224849702,79.56863224849702
pc10_pt,-75.73250989048302,75.73250989048302
pc34_pt,-74.25158633004997,74.25158633004997
pc4_pt,-66.08008474883353,66.08008474883353
pc24_pt,-64.70126979497917,64.70126979497917
pc32_pt,-64.51868366682764,64.51868366682764
pc33_pt,62.50247167643152,62.50247167643152
pc41_pt,61.27884569352847,61.27884569352847
pc57_pt,-61.09740556429671,61.09740556429671
pc38_pt,-60.69140595298161,60.69140595298161
pc15_pt,-60.652439708550126,60.652439708550126
pc13_pt,60.18715932580897,60.18715932580897
pc52_pt,-57.24923168787263,57.24923168787263
pc30_pt,-53.35434603364072,53.35434603364072
pc48_pt,-51.95386077727398,51.95386077727398
pc31_pt,-51.50669260143581,51.50669260143581
pc36_pt,51.236184507426856,51.236184507426856
pc9_pt,-50.606538572958485,50.606538572958485
pc55_pt,49.0803155964652,49.0803155964652
pc25_pt,-47.458228717134666,47.458228717134666
Stature,-46.726976627354894,46.726976627354894
pc16_pt,-40.993268530427166,40.993268530427166
pc46_pt,40.46467153705682,40.46467153705682
pc23_pt,-39.30978771422077,39.30978771422077
pc21_pt,37.671445406954945,37.671445406954945
pc7_pt,36.440760860806165,36.440760860806165
pc40_pt,-36.385698366130725,36.385698366130725
pc50_pt,-34.51463288918181,34.51463288918181
pc49_pt,-32.613137745831786,32.613137745831786
pc44_pt,30.062713418783726,30.062713418783726
pc28_pt,-29.481093427105932,29.481093427105932
pc59_pt,-27.907673055986248,27.907673055986248
pc17_pt,27.834559428592847,27.834559428592847
pc19_pt,-27.688638650480833,27.688638650480833
pc39_pt,-27.234397586969028,27.234397586969028
pc2_pt,-26.034766251369657,26.034766251369657
pc14_pt,-25.43324691668035,25.43324691668035
pc18_pt,25.164239045871163,25.164239045871163
pc12_pt,24.924454117471555,24.924454117471555
pc60_pt,-24.865437013823545,24.865437013823545
pc29_pt,24.702759169492374,24.702759169492374
pc1_pt,-23.882190022566572,23.882190022566572
pc56_pt,-22.702267357090644,22.702267357090644
pc42_pt,-21.257899298830758,21.257899298830758
pc26_pt,-20.845616863651433,20.845616863651433
pc47_pt,-20.23754714807993,20.23754714807993
pc37_pt,-16.083506231385186,16.083506231385186
pc45_pt,14.723629063604234,14.723629063604234
pc43_pt,-13.479908934522602,13.479908934522602
pc20_pt,12.917426401043874,12.917426401043874
pc22_pt,11.787864013536804,11.787864013536804
pc11_pt,11.263146153370764,11.263146153370764
pc58_pt,-11.169236095599896,11.169236095599896
pc3_pt,7.357451142507405,7.357451142507405
pc53_pt,6.076554740354705,6.076554740354705
pc27_pt,-4.24784710833003,4.24784710833003
pc54_pt,-2.7803082712519824,2.7803082712519824
pc51_pt,-0.6379592185278855,0.6379592185278855
pc35_pt,0.0723115784094272,0.0723115784094272
