feature,coef,abs_coef
pc4_pt,1524.8194251691332,1524.8194251691332
pc33_pt,491.4925860541761,491.4925860541761
pc57_pt,-445.85806476546503,445.85806476546503
pc17_pt,439.0348420242933,439.0348420242933
pc15_pt,-378.5775685844181,378.5775685844181
pc2_pt,372.47390574218457,372.47390574218457
pc5_pt,-325.26614806307873,325.26614806307873
pc27_pt,-269.8787692932489,269.8787692932489
Stature,-260.1573392070679,260.1573392070679
pc26_pt,253.7805248487754,253.7805248487754
pc30_pt,-233.7629578997158,233.7629578997158
pc12_pt,-232.80767867575136,232.80767867575136
pc60_pt,-223.9612364622297,223.9612364622297
pc42_pt,-221.17037131012972,221.17037131012972
pc7_pt,215.916116560416,215.916116560416
pc44_pt,215.58481607522958,215.58481607522958
pc46_pt,198.25702639316538,198.25702639316538
pc36_pt,194.23527218563973,194.23527218563973
pc20_pt,-179.25335245919274,179.25335245919274
pc28_pt,-171.92352760461011,171.92352760461011
pc29_pt,171.6409636327608,171.6409636327608
pc40_pt,-169.7277770225748,169.7277770225748
pc14_pt,-167.77919495669641,167.77919495669641
pc6_pt,159.4059883553554,159.4059883553554
pc56_pt,151.43095850348365,151.43095850348365
pc31_pt,150.09629831045518,150.09629831045518
pc55_pt,-135.48748136585675,135.48748136585675
pc43_pt,-134.00612718012923,134.00612718012923
pc41_pt,130.50273523107262,130.50273523107262
pc8_pt,-127.83033734586388,127.83033734586388
pc9_pt,114.76560611826152,114.76560611826152
pc25_pt,104.84186117405775,104.84186117405775
pc45_pt,-100.57372081254833,100.57372081254833
pc38_pt,-100.50113369667766,100.50113369667766
pc53_pt,-98.2214255322717,98.2214255322717
pc16_pt,-96.01648950279152,96.01648950279152
pc21_pt,92.59956257499073,92.59956257499073
Weight,-81.27186922990603,81.27186922990603
pc39_pt,-77.14412158691874,77.14412158691874
pc22_pt,-74.51628663567632,74.51628663567632
pc11_pt,-71.70924446622512,71.70924446622512
pc37_pt,69.71577071315397,69.71577071315397
pc24_pt,-68.74655063749812,68.74655063749812
pc50_pt,-66.34852829685553,66.34852829685553
pc13_pt,62.835038256744205,62.835038256744205
pc19_pt,-61.84582888947126,61.84582888947126
pc52_pt,55.36655857508295,55.36655857508295
pc32_pt,49.57876943618764,49.57876943618764
pc51_pt,-47.72630774825022,47.72630774825022
pc47_pt,-44.81775979010071,44.81775979010071
pc49_pt,44.63910575888238,44.63910575888238
pc10_pt,-40.97181328203684,40.97181328203684
pc18_pt,37.65881172814386,37.65881172814386
pc35_pt,36.26012227848885,36.26012227848885
pc48_pt,31.455135602391127,31.455135602391127
pc58_pt,30.129173530661937,30.129173530661937
pc54_pt,-27.49873058796486,27.49873058796486
pc23_pt,27.155321470910998,27.155321470910998
pc34_pt,21.423521657169324,21.423521657169324
pc3_pt,-21.38033134905083,21.38033134905083
pc59_pt,12.508134151757375,12.508134151757375
pc1_pt,-1.1642832356280541,1.1642832356280541
