feature,coef,abs_coef
Stature,10183.424521323008,10183.424521323008
pc2_pt,-4052.372363862261,4052.372363862261
pc1_pt,3390.1369880740367,3390.1369880740367
Weight,1668.4647050082417,1668.4647050082417
pc16_pt,1156.0889912086286,1156.0889912086286
pc4_pt,930.2502831850552,930.2502831850552
pc30_pt,859.0410764175269,859.0410764175269
pc15_pt,-663.6588952293076,663.6588952293076
pc7_pt,-661.1315261125951,661.1315261125951
pc59_pt,-641.4801606800773,641.4801606800773
pc12_pt,608.6955310608014,608.6955310608014
pc21_pt,606.8698766859495,606.8698766859495
pc56_pt,604.3954769003292,604.3954769003292
pc25_pt,-596.8102979540981,596.8102979540981
pc10_pt,-571.891969990571,571.891969990571
pc3_pt,-560.6607242096959,560.6607242096959
pc23_pt,-554.1515780477398,554.1515780477398
pc45_pt,-510.46795084551087,510.46795084551087
pc55_pt,507.1323947985737,507.1323947985737
pc29_pt,-503.76363044688736,503.76363044688736
pc18_pt,-440.5134784941049,440.5134784941049
pc27_pt,-411.57829169611443,411.57829169611443
pc17_pt,392.59491990691987,392.59491990691987
pc41_pt,-384.114918197011,384.114918197011
pc31_pt,334.1382267037197,334.1382267037197
pc22_pt,-327.7872449315307,327.7872449315307
pc43_pt,326.884243903943,326.884243903943
pc60_pt,-311.9832035498151,311.9832035498151
pc49_pt,300.8262656899269,300.8262656899269
pc42_pt,281.66191251079795,281.66191251079795
pc47_pt,268.4268966827954,268.4268966827954
pc44_pt,265.25145308813234,265.25145308813234
pc9_pt,-246.31728253021615,246.31728253021615
pc5_pt,-244.43241602106377,244.43241602106377
pc24_pt,197.16135261124396,197.16135261124396
pc54_pt,-188.55225907407382,188.55225907407382
pc37_pt,-187.69920975479434,187.69920975479434
pc51_pt,-183.3110862865272,183.3110862865272
pc33_pt,-179.80976268314788,179.80976268314788
pc13_pt,-176.7165901165892,176.7165901165892
pc28_pt,170.87023516806525,170.87023516806525
pc20_pt,-165.68686087527124,165.68686087527124
pc8_pt,159.13779233932985,159.13779233932985
pc52_pt,-152.064863997813,152.064863997813
pc57_pt,-151.42156469556863,151.42156469556863
pc6_pt,-140.67131549626814,140.67131549626814
pc11_pt,-137.9527396232584,137.9527396232584
pc58_pt,-135.18357029519566,135.18357029519566
pc53_pt,108.03577398642231,108.03577398642231
pc48_pt,101.00535130838298,101.00535130838298
pc32_pt,-84.90414503101654,84.90414503101654
pc35_pt,-82.81682009411233,82.81682009411233
pc46_pt,-76.645920297356,76.645920297356
pc38_pt,74.3533174379204,74.3533174379204
pc19_pt,-68.1194572205537,68.1194572205537
pc40_pt,-59.615460286965934,59.615460286965934
pc34_pt,47.96923955563137,47.96923955563137
pc36_pt,43.250438709396974,43.250438709396974
pc39_pt,-32.30193690651569,32.30193690651569
pc14_pt,-30.983162867068003,30.983162867068003
pc26_pt,16.765767392796274,16.765767392796274
pc50_pt,-2.2057303459845654,2.2057303459845654
